"Species","Long","Lat","BasisOfRecord","WAM.ID","Accuracy.m","DataProvider","Datum","Day","Month","Year","Database","SiteName","Collector","MethodOfCapture","ApproximateLocation","ReturnID","LicenceNo","Certainty","RecordID"
"Dasyurus hallucatus",118.654849,-21.186281,NA,"",100,"FAUNASURVEY","GDA94",4,5,2016,"NatureMap","Wodgina Mine Site","MWH AUSTRALIA",NA,"Pilbara","SF010812-2016","SF010812","Certain","Record_0936"
"Dasyurus hallucatus",116.172232,-21.723066,NA,"",100,"FAUNASURVEY","GDA94",2,5,2016,"NatureMap","MESA H","ASTRON",NA,"PANNAWONICA","SF010530-201608","SF010530","Certain","Record_0937"
"Dasyurus hallucatus",116.180508,-21.733253,NA,"",100,"FAUNASURVEY","GDA94",3,5,2016,"NatureMap","MESA H","ASTRON",NA,"PANNAWONICA","SF010530-201608","SF010530","Certain","Record_0938"
"Dasyurus hallucatus",116.217539,-21.781973,NA,"",100,"FAUNASURVEY","GDA94",1,5,2016,"NatureMap","MESA H","ASTRON",NA,"PANNAWONICA","SF010530-201608","SF010530","Certain","Record_0940"
"Dasyurus hallucatus",119.061936,-22.572091,NA,"",100,"FAUNASURVEY","GDA94",19,7,2016,"NatureMap","KQMBOPP - GPS Fix: Collar ID Biota02","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_0941"
"Dasyurus hallucatus",119.062162,-22.572287,NA,"",100,"FAUNASURVEY","GDA94",19,7,2016,"NatureMap","KQMBOPP - GPS Fix: Collar ID Biota02","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_0942"
"Dasyurus hallucatus",116.414962,-21.67134,NA,"",100,"FAUNASURVEY","GDA94",23,6,2015,"NatureMap","Middle Robe","ASTRON",NA,"PANNAWANNICA","SF010323-201510","SF010323","Certain","Record_0943"
"Dasyurus hallucatus",119.079642,-21.245193,NA,"",100,"FAUNASURVEY","GDA94",26,8,2015,"NatureMap","NS_NQ_I4","CHRIS PARKER",NA,"North Star","SF010456_201603","SF010456","Certain","Record_0949"
"Dasyurus hallucatus",118.6594,-21.11177,NA,"",3000,"FAUNASURVEY","GDA94",20,7,2015,"NatureMap","Great Northern Hwy Material Pit SLK 1509-1523","GLEN GAIKHORST/JO KUIPER",NA,"Port Hedland","SF010424-201603","SF010424","Certain","Record_0951"
"Dasyurus hallucatus",118.66317,-21.13856,NA,"",100,"FAUNASURVEY","GDA94",22,7,2015,"NatureMap","Great Northern Hwy Material Pit SLK 1509-1523","GLEN GAIKHORST/JO KUIPER",NA,"Port Hedland","SF010424-201603","SF010424","Certain","Record_0952"
"Dasyurus hallucatus",118.753682,-22.039382,NA,"",100,"FAUNASURVEY","GDA94",13,8,2015,"NatureMap","HL_NQ_OPP","ECOSCAPE AUSTRALIA",NA,"Hamersley Line","SF010422_201603","SF010422","Certain","Record_0953"
"Dasyurus hallucatus",118.663206,-21.136006,NA,"",100,"FAUNASURVEY","GDA94",25,7,2015,"NatureMap","Great Northern Hwy Material Pit SLK 1509-1523","GLEN GAIKHORST/JO KUIPER",NA,"Port Hedland","SF010424-201603","SF010424","Certain","Record_0956"
"Dasyurus hallucatus",118.865049,-20.43013,NA,"",100,"FAUNASURVEY","GDA94",1,9,2012,"NatureMap","GH09","RAPALLO STAFF",NA,"PLWA Port Hedland","SF008770-201209","SF008770","Certain","Record_0957"
"Dasyurus hallucatus",118.836638,-20.454854,NA,"",100,"FAUNASURVEY","GDA94",28,7,2009,"NatureMap","","SONJA CREESE (OUTBACK ECOLOGY)",NA,"Poondano","SF007127-201002","SF007127","Certain","Record_0959"
"Dasyurus hallucatus",118.833715,-20.454876,NA,"",100,"FAUNASURVEY","GDA94",28,7,2009,"NatureMap","","SONJA CREESE (OUTBACK ECOLOGY)",NA,"Poondano","SF007127-201002","SF007127","Certain","Record_0960"
"Dasyurus hallucatus",118.828901,-20.454665,NA,"",100,"FAUNASURVEY","GDA94",28,7,2009,"NatureMap","","SONJA CREESE (OUTBACK ECOLOGY)",NA,"Poondano","SF007127-201002","SF007127","Certain","Record_0961"
"Dasyurus hallucatus",119.052033,-22.540894,NA,"",100,"FAUNASURVEY","GDA94",23,7,2016,"NatureMap","KQMBOPP - GPS Fix: Collar ID Biota02","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_0964"
"Dasyurus hallucatus",119.066909,-22.526761,NA,"",100,"FAUNASURVEY","GDA94",23,7,2016,"NatureMap","KQMBOPP - GPS Fix: Collar ID Biota02","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_0965"
"Dasyurus hallucatus",119.056047,-22.543488,NA,"",100,"FAUNASURVEY","GDA94",2,8,2016,"NatureMap","KQMBOPP - GPS Fix: Collar ID Biota02","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_0966"
"Dasyurus hallucatus",117.877297,-22.107532,NA,"",100,"FAUNASURVEY","GDA94",28,7,2016,"NatureMap","S_F_P_SMNQ-I1","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"Solomon Mine","SF0101924-201703","SF010924","Certain","Record_0967"
"Dasyurus hallucatus",117.877581,-22.100191,NA,"",100,"FAUNASURVEY","GDA94",30,7,2016,"NatureMap","S_F_P_SMNQ-I1","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"Solomon Mine","SF0101924-201703","SF010924","Certain","Record_0968"
"Dasyurus hallucatus",118.707887,-21.018914,NA,"",100,"FAUNASURVEY","GDA94",30,8,2015,"NatureMap","ML_NQ_I3","ECOSCAPE AUSTRALIA",NA,"Main Line","SF010422_201603","SF010422","Certain","Record_0969"
"Dasyurus hallucatus",118.748246,-22.04084,NA,"",100,"FAUNASURVEY","GDA94",20,8,2015,"NatureMap","HL_NQ_I3","ECOSCAPE AUSTRALIA",NA,"Hamersley Line","SF010422_201603","SF010422","Certain","Record_0970"
"Dasyurus hallucatus",117.867358,-22.11749,NA,"N/A",100,"FAUNASURVEY","GDA94",30,7,2014,"NatureMap","Solomon Mine","ASTRID HEIDRICH, JORDAN VOS, LEIGH SMITH",NA,"Solomon","SF009838-201506","SF009838","Certain","Record_0972"
"Dasyurus hallucatus",119.05724,-22.545911,NA,"",100,"FAUNASURVEY","GDA94",7,7,2016,"NatureMap","KQMBOPP - GPS Fix: Collar ID Biota03","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_0973"
"Dasyurus hallucatus",118.773931,-20.456607,NA,"",100,"FAUNASURVEY","GDA94",23,7,2015,"NatureMap","Poondano West","JESSICA OATES",NA,"Poondano","SF009960-201507","SF009960","Certain","Record_0974"
"Dasyurus hallucatus",118.776069,-20.454183,NA,"",100,"FAUNASURVEY","GDA94",24,7,2015,"NatureMap","Poondano West","JESSICA OATES",NA,"Poondano","SF009960-201507","SF009960","Certain","Record_0975"
"Dasyurus hallucatus",118.654494,-21.188986,NA,"",100,"FAUNASURVEY","GDA94",8,5,2016,"NatureMap","Wodgina Mine Site","MWH AUSTRALIA",NA,"Pilbara","SF010812-2016","SF010812","Certain","Record_0977"
"Dasyurus hallucatus",117.873996,-22.06496,NA,"",100,"FAUNASURVEY","GDA94",3,8,2015,"NatureMap","SM_NQ_C2","ASTRID HEIDRICH",NA,"Solomon Mine","SF010422_201603","SF010422","Certain","Record_0978"
"Dasyurus hallucatus",117.869883,-22.09118,NA,"",100,"FAUNASURVEY","GDA94",14,9,2016,"NatureMap","S_F_P_SMNQ-CR2.2","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"Solomon Mine","SF0101924-201703","SF010924","Certain","Record_0979"
"Dasyurus hallucatus",117.882424,-22.103417,NA,"",100,"FAUNASURVEY","GDA94",15,9,2016,"NatureMap","S_F_P_SMNQ-CR2.4","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"Solomon Mine","SF0101924-201703","SF010924","Certain","Record_0980"
"Dasyurus hallucatus",118.704629,-21.016589,NA,"",100,"FAUNASURVEY","GDA94",23,8,2014,"NatureMap","Mainline","ECOLOGIA ENVIRONMENT",NA,"Abydos","SF009957-201508","SF009957","Certain","Record_0981"
"Dasyurus hallucatus",116.159425,-21.805012,NA,"",100,"FAUNASURVEY","GDA94",12,12,2013,"NatureMap","Yarraloola","MORGAN O'CONNELL",NA,"Pilbara","SF009610-201508","SF009610","Certain","Record_0982"
"Dasyurus hallucatus",116.183745,-21.885551,NA,"",100,"FAUNASURVEY","GDA94",12,12,2013,"NatureMap","Yarraloola","MORGAN O'CONNELL",NA,"Pilbara","SF009610-201508","SF009610","Certain","Record_0983"
"Dasyurus hallucatus",119.046785,-21.237491,NA,"",100,"FAUNASURVEY","GDA94",18,8,2016,"NatureMap","N_F_P_NSMC-I1","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"North Star","SF0101924-201703","SF010924","Certain","Record_0984"
"Dasyurus hallucatus",117.869791,-22.09044,NA,"",100,"FAUNASURVEY","GDA94",3,9,2016,"NatureMap","S_F_P_SMNQ-CR1.3","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"Solomon Mine","SF0101924-201703","SF010924","Certain","Record_0985"
"Dasyurus hallucatus",117.869701,-22.089979,NA,"",100,"FAUNASURVEY","GDA94",2,9,2016,"NatureMap","S_F_P_SMNQ-CR1.3","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"Solomon Mine","SF0101924-201703","SF010924","Certain","Record_0986"
"Dasyurus hallucatus",116.087034,-21.706485,NA,"S20150625ARC01.01",100,"FAUNASURVEY","GDA94",25,6,2015,"NatureMap","ARC01E - Scat","BIOTA - DAN KAMIEN AND SYLVIE SCHMIDT",NA,"West Pilbara","SF010383-201602","SF010383","Certain","Record_0987"
"Dasyurus hallucatus",116.086463,-21.7067,NA,"T20150628DASHAL01.ARC01E (tissue)",100,"FAUNASURVEY","GDA94",28,6,2015,"NatureMap","ARC01E","BIOTA - DAN KAMIEN AND SYLVIE SCHMIDT",NA,"West Pilbara","SF010383-201602","SF010383","Certain","Record_0988"
"Dasyurus hallucatus",116.253097,-22.087768,NA,"",100,"FAUNASURVEY","GDA94",21,5,2015,"NatureMap","RHS02E","BIOTA - DAN KAMIEN AND ROY TEALE",NA,"Red Hill","SF010322-201601","SF010322","Certain","Record_0989"
"Dasyurus hallucatus",119.100477,-21.187896,NA,"",100,"FAUNASURVEY","GDA94",27,8,2015,"NatureMap","NS_NQ_C4","ASTRID HEIDRICH",NA,"North Star","SF010456_201603","SF010456","Certain","Record_0991"
"Dasyurus hallucatus",119.103134,-21.187881,NA,"",100,"FAUNASURVEY","GDA94",25,8,2015,"NatureMap","NS_NQ_C4","CHRIS PARKER",NA,"North Star","SF010456_201603","SF010456","Certain","Record_0992"
"Dasyurus hallucatus",120.108727,-20.481159,NA,"",3000,"FAUNASURVEY","GDA94",1,7,2011,"NatureMap","Nimingarra","RON FIRTH",NA,"Port Hedland","SF007894-201111","SF007894","Certain","Record_0993"
"Dasyurus hallucatus",116.416532,-21.670442,NA,"",100,"FAUNASURVEY","GDA94",24,6,2015,"NatureMap","Middle Robe","ASTRON",NA,"PANNAWANNICA","SF010323-201510","SF010323","Certain","Record_0995"
"Dasyurus hallucatus",116.477317,-21.710993,NA,"",100,"FAUNASURVEY","GDA94",25,6,2015,"NatureMap","Middle Robe","ASTRON",NA,"PANNAWANNICA","SF010323-201510","SF010323","Certain","Record_0996"
"Dasyurus hallucatus",118.704447,-21.017567,NA,"",100,"FAUNASURVEY","GDA94",4,8,2012,"NatureMap","MC H 4/8","ECOLOGIA ENVIRONMENT",NA,"FMGmainline","SF008763-201211","SF008763","Certain","Record_0999"
"Dasyurus hallucatus",118.708459,-21.019261,NA,"",100,"FAUNASURVEY","GDA94",8,8,2012,"NatureMap","MC I 8/8","ECOLOGIA ENVIRONMENT",NA,"FMGmainline","SF008763-201211","SF008763","Certain","Record_1000"
"Dasyurus hallucatus",117.836108,-20.84047,NA,"",100,"FAUNASURVEY","GDA94",12,8,2011,"NatureMap","Whim Creek","JEFF TURPIN",NA,"Whim Creek","SF008120-201110","SF008120","Certain","Record_1001"
"Dasyurus hallucatus",118.844273,-20.447515,NA,"",100,"FAUNASURVEY","GDA94",25,7,2012,"NatureMap","GOC1","RAPALLO STAFF",NA,"POONDANO Port Hedland","SF008771-201209","SF008771","Certain","Record_1002"
"Dasyurus hallucatus",118.931216,-20.457074,NA,"",100,"FAUNASURVEY","GDA94",25,7,2012,"NatureMap","PEC9","RAPALLO STAFF",NA,"POONDANO Port Hedland","SF008771-201209","SF008771","Certain","Record_1003"
"Dasyurus hallucatus",118.828247,-20.504854,NA,"",100,"FAUNASURVEY","GDA94",26,7,2012,"NatureMap","GC8A","RAPALLO STAFF",NA,"POONDANO Port Hedland","SF008771-201209","SF008771","Certain","Record_1004"
"Dasyurus hallucatus",118.710405,-21.019424,NA,"",100,"FAUNASURVEY","GDA94",30,7,2016,"NatureMap","R_F_P_MRNQ-I3","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"Mainline Rail","SF0101924-201703","SF010924","Certain","Record_1008"
"Dasyurus hallucatus",119.04509,-21.235228,NA,"",100,"FAUNASURVEY","GDA94",14,8,2016,"NatureMap","N_F_P_NSMC-I1","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"North Star","SF0101924-201703","SF010924","Certain","Record_1012"
"Dasyurus hallucatus",118.687703,-20.938237,NA,"",100,"FAUNASURVEY","GDA94",17,4,2011,"NatureMap","Granite Target SC TLS 1","OUTBACK ECOLOGY SERVICES",NA,"Turner River","SF007948-201106","SF007948","Certain","Record_1013"
"Dasyurus hallucatus",120.088097,-21.593709,NA,"",100,"FAUNASURVEY","GDA94",3,3,2012,"NatureMap","McPhee Creek: JW TARG1 0303","OUTBACK ECOLOGY",NA,"Pilbara","SF008431-201203","SF008431","Certain","Record_1015"
"Dasyurus hallucatus",118.822458,-20.51284,NA,"",100,"FAUNASURVEY","GDA94",16,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_1025"
"Dasyurus hallucatus",118.831011,-20.482211,NA,"",100,"FAUNASURVEY","GDA94",18,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_1026"
"Dasyurus hallucatus",118.930478,-20.457668,NA,"",100,"FAUNASURVEY","GDA94",19,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_1027"
"Dasyurus hallucatus",118.823772,-20.455315,NA,"",100,"FAUNASURVEY","GDA94",14,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_1028"
"Dasyurus hallucatus",118.832712,-20.455176,NA,"",100,"FAUNASURVEY","GDA94",13,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_1029"
"Dasyurus hallucatus",118.843653,-20.437185,NA,"",100,"FAUNASURVEY","GDA94",13,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_1032"
"Dasyurus hallucatus",118.749191,-22.038852,NA,"",100,"FAUNASURVEY","GDA94",19,8,2015,"NatureMap","HL_NQ_OPP","ECOSCAPE AUSTRALIA",NA,"Hamersley Line","SF010422_201603","SF010422","Certain","Record_1035"
"Dasyurus hallucatus",116.317659,-22.403438,NA,"",100,"FAUNASURVEY","GDA94",21,5,2005,"NatureMap","RHS11M - Motion Camera","BIOTA - DAN KAMIEN AND ROY TEALE",NA,"Red Hill","SF010322-201601","SF010322","Certain","Record_1036"
"Dasyurus hallucatus",117.857086,-22.058771,NA,"",100,"FAUNASURVEY","GDA94",4,8,2015,"NatureMap","SM_NQ_C1","CHRIS PARKER",NA,"Solomon Mine","SF010422_201603","SF010422","Certain","Record_1039"
"Dasyurus hallucatus",118.6613,-21.08496,NA,"",3000,"FAUNASURVEY","GDA94",22,7,2015,"NatureMap","Great Northern Hwy Material Pit SLK 1509-1523","GLEN GAIKHORST/JO KUIPER",NA,"Port Hedland","SF010424-201603","SF010424","Certain","Record_1040"
"Dasyurus hallucatus",118.6263,-20.97596,NA,"",3000,"FAUNASURVEY","GDA94",21,7,2015,"NatureMap","Great Northern Hwy Material Pit SLK 1509-1523","GLEN GAIKHORST/JO KUIPER",NA,"Port Hedland","SF010424-201603","SF010424","Certain","Record_1041"
"Dasyurus hallucatus",119.042592,-22.565828,NA,"",100,"FAUNASURVEY","GDA94",20,7,2016,"NatureMap","KQMBOPP - GPS Fix: Collar ID Biota02","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_1043"
"Dasyurus hallucatus",119.043479,-22.542944,NA,"",100,"FAUNASURVEY","GDA94",20,7,2016,"NatureMap","KQMBOPP - GPS Fix: Collar ID Biota02","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_1044"
"Dasyurus hallucatus",119.049446,-22.540141,NA,"",100,"FAUNASURVEY","GDA94",23,7,2016,"NatureMap","KQMBOPP - GPS Fix: Collar ID Biota02","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_1045"
"Dasyurus hallucatus",119.055467,-22.544353,NA,"",100,"FAUNASURVEY","GDA94",29,7,2016,"NatureMap","KQMBOPP - GPS Fix: Collar ID Biota02","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_1046"
"Dasyurus hallucatus",117.857826,-22.059337,NA,"",100,"FAUNASURVEY","GDA94",29,7,2015,"NatureMap","SM_NQ_C1","ECOSCAPE AUSTRALIA",NA,"Solomon Mine","SF010422_201603","SF010422","Certain","Record_1047"
"Dasyurus hallucatus",117.857202,-22.058834,NA,"",100,"FAUNASURVEY","GDA94",1,8,2015,"NatureMap","SM_NQ_C1","ECOSCAPE AUSTRALIA",NA,"Solomon Mine","SF010422_201603","SF010422","Certain","Record_1048"
"Dasyurus hallucatus",116.088303,-21.707407,NA,"T20150627DASHAL01.ARC01E (tissue)",100,"FAUNASURVEY","GDA94",27,6,2015,"NatureMap","ARC01E","BIOTA - DAN KAMIEN AND SYLVIE SCHMIDT",NA,"West Pilbara","SF010383-201602","SF010383","Certain","Record_1049"
"Dasyurus hallucatus",116.292655,-21.546302,NA,"S20150625ARC03E-01",100,"FAUNASURVEY","GDA94",25,6,2015,"NatureMap","ARC03E - Scat","BIOTA - DAN KAMIEN AND SYLVIE SCHMIDT",NA,"West Pilbara","SF010383-201602","SF010383","Certain","Record_1050"
"Dasyurus hallucatus",118.651089,-21.157305,NA,"",100,"FAUNASURVEY","GDA94",10,5,2016,"NatureMap","Wodgina Mine Site","MWH AUSTRALIA",NA,"Pilbara","SF010812-2016","SF010812","Certain","Record_1051"
"Dasyurus hallucatus",119.057213,-22.540837,NA,"",100,"FAUNASURVEY","GDA94",8,6,2016,"NatureMap","KQMBOPP - Location via VHF: Collar ID Biota01","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_1054"
"Dasyurus hallucatus",119.418124,-22.288962,NA,"",100,"FAUNASURVEY","GDA94",24,8,2016,"NatureMap","MC08","DAMIEN CANCILLA",NA,"Cloudbreak North","SF010894_201610","SF010894","Certain","Record_1056"
"Dasyurus hallucatus",119.10163,-21.187773,NA,"",100,"FAUNASURVEY","GDA94",24,8,2015,"NatureMap","NS_NQ_C4","CHRIS PARKER",NA,"North Star","SF010456_201603","SF010456","Certain","Record_1058"
"Dasyurus hallucatus",119.103334,-21.187752,NA,"",100,"FAUNASURVEY","GDA94",22,8,2015,"NatureMap","NS_NQ_C4","ASTRID HEIDRICH",NA,"North Star","SF010456_201603","SF010456","Certain","Record_1060"
"Dasyurus hallucatus",118.822733,-20.455683,NA,"",100,"FAUNASURVEY","GDA94",22,7,2015,"NatureMap","Poondano Central","JESSICA OATES",NA,"Poondano","SF009960-201507","SF009960","Certain","Record_1064"
"Dasyurus hallucatus",118.844163,-20.446149,NA,"",100,"FAUNASURVEY","GDA94",21,7,2015,"NatureMap","Granite Outcrop","JESSICA OATES",NA,"Poondano","SF009960-201507","SF009960","Certain","Record_1065"
"Dasyurus hallucatus",116.478357,-21.709379,NA,"",100,"FAUNASURVEY","GDA94",19,8,2015,"NatureMap","Middle Robe","ASTRON",NA,"PANNAWANNICA","SF010323-201510","SF010323","Certain","Record_1066"
"Dasyurus hallucatus",116.334101,-22.076157,NA,"",100,"FAUNASURVEY","GDA94",30,8,2015,"NatureMap","BHTC14E","BIOTA - GARTH HUMPHREYS AND JASON ALEXANDER",NA,"Buckland Hills","SF010441-201604","SF010441","Certain","Record_1068"
"Dasyurus hallucatus",119.124287,-21.13782,NA,"",1000,"FAUNASURVEY","GDA94",8,6,2016,"NatureMap","Abydos Mine Site","MWH AUSTRALIA",NA,"Pilbara","SF010811-2016","SF010811","Certain","Record_1071"
"Dasyurus hallucatus",119.180406,-21.113528,NA,"",1000,"FAUNASURVEY","GDA94",3,6,2016,"NatureMap","Abydos Mine Site","MWH AUSTRALIA",NA,"Pilbara","SF010811-2016","SF010811","Certain","Record_1072"
"Dasyurus hallucatus",117.856787,-22.059053,NA,"",100,"FAUNASURVEY","GDA94",4,8,2016,"NatureMap","S_F_P_SMNQ-C1","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"Solomon Mine","SF0101924-201703","SF010924","Certain","Record_1073"
"Dasyurus hallucatus",117.85771,-22.059428,NA,"",100,"FAUNASURVEY","GDA94",3,7,2016,"NatureMap","S_F_P_SMNQ-C1","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"Solomon Mine","SF0101924-201703","SF010924","Certain","Record_1074"
"Dasyurus hallucatus",118.653305,-21.19373,NA,"",100,"FAUNASURVEY","GDA94",13,5,2014,"NatureMap","Wodgina Mine Site","MWH AUSTRALIA",NA,"Pilbara","SF009823-201408","SF009823","Certain","Record_1076"
"Dasyurus hallucatus",118.818821,-20.455665,NA,"",100,"FAUNASURVEY","GDA94",17,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_1079"
"Dasyurus hallucatus",118.773696,-20.456998,NA,"",100,"FAUNASURVEY","GDA94",18,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_1081"
"Dasyurus hallucatus",118.779398,-20.454519,NA,"",100,"FAUNASURVEY","GDA94",19,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_1082"
"Dasyurus hallucatus",118.779611,-20.453849,NA,"",100,"FAUNASURVEY","GDA94",19,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_1083"
"Dasyurus hallucatus",118.819584,-20.456118,NA,"",100,"FAUNASURVEY","GDA94",11,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_1084"
"Dasyurus hallucatus",118.778394,-20.454011,NA,"",100,"FAUNASURVEY","GDA94",25,7,2012,"NatureMap","SWC4","RAPALLO STAFF",NA,"POONDANO Port Hedland","SF008771-201209","SF008771","Certain","Record_1085"
"Dasyurus hallucatus",118.774297,-20.454611,NA,"",100,"FAUNASURVEY","GDA94",25,7,2012,"NatureMap","SWC9","RAPALLO STAFF",NA,"POONDANO Port Hedland","SF008771-201209","SF008771","Certain","Record_1086"
"Dasyurus hallucatus",116.140316,-21.937388,NA,"",100,"FAUNASURVEY","GDA94",5,7,2012,"NatureMap","JSC9b","RAPALLO LICENCED STAFF",NA,"CARDO","SF008719-220812","SF008719","Certain","Record_1089"
"Dasyurus hallucatus",116.137324,-21.937582,NA,"",100,"FAUNASURVEY","GDA94",6,7,2012,"NatureMap","JSC7b","RAPALLO LICENCED STAFF",NA,"CARDO","SF008719-220812","SF008719","Certain","Record_1090"
"Dasyurus hallucatus",116.128208,-21.930739,NA,"",100,"FAUNASURVEY","GDA94",7,7,2012,"NatureMap","JNC8b","RAPALLO LICENCED STAFF",NA,"CARDO","SF008719-220812","SF008719","Certain","Record_1091"
"Dasyurus hallucatus",116.323992,-22.358744,NA,"",100,"FAUNASURVEY","GDA94",1,7,2012,"NatureMap","TAC2B","RAPALLO LICENCED STAFF",NA,"CARDO","SF008719-220812","SF008719","Certain","Record_1092"
"Dasyurus hallucatus",116.127378,-21.938509,NA,"",100,"FAUNASURVEY","GDA94",7,7,2012,"NatureMap","JWC03","RAPALLO LICENCED STAFF",NA,"CARDO","SF008719-220812","SF008719","Certain","Record_1093"
"Dasyurus hallucatus",118.655085,-21.178863,NA,"",100,"FAUNASURVEY","GDA94",24,3,2011,"NatureMap","Site 1","OUTBACK ECOLOGY SERVICES",NA,"Hercules Deposit","SF007915-201106","SF007915","Certain","Record_1094"
"Dasyurus hallucatus",118.842377,-20.454712,NA,"",100,"FAUNASURVEY","GDA94",16,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_1099"
"Dasyurus hallucatus",118.675797,-20.811487,NA,"",100,"FAUNASURVEY","GDA94",17,2,2012,"NatureMap","","BIOLOGIC",NA,"BHPBIO_MAINLINE","SF008482-201209","SF008482","Certain","Record_1100"
"Dasyurus hallucatus",118.678513,-20.764426,NA,"",100,"FAUNASURVEY","GDA94",17,2,2012,"NatureMap","","BIOLOGIC",NA,"BHPBIO_MAINLINE","SF008482-201209","SF008482","Certain","Record_1101"
"Dasyurus hallucatus",118.649537,-20.784598,NA,"",100,"FAUNASURVEY","GDA94",24,5,2013,"NatureMap","FMGMainline","ECOLOGIA ENVIRONMENT",NA,"FMGMainline","SF009266-201307","SF009266","Certain","Record_1102"
"Dasyurus hallucatus",116.328163,-22.35407,NA,"",100,"FAUNASURVEY","GDA94",27,6,2012,"NatureMap","TAC9a","RAPALLO LICENCED STAFF",NA,"CARDO","SF008719-220812","SF008719","Certain","Record_1103"
"Dasyurus hallucatus",116.322719,-22.355396,NA,"",100,"FAUNASURVEY","GDA94",28,6,2012,"NatureMap","TAC2a","RAPALLO LICENCED STAFF",NA,"CARDO","SF008719-220812","SF008719","Certain","Record_1104"
"Dasyurus hallucatus",116.129899,-21.92995,NA,"",100,"FAUNASURVEY","GDA94",4,7,2012,"NatureMap","JNC4a","RAPALLO LICENCED STAFF",NA,"CARDO","SF008719-220812","SF008719","Certain","Record_1105"
"Dasyurus hallucatus",116.123794,-21.940517,NA,"",100,"FAUNASURVEY","GDA94",11,7,2011,"NatureMap","A14","RAPALLO",NA,"CARDO","SF008107-201209","SF008107","WAM Vouchered","Record_1108"
"Dasyurus hallucatus",116.126729,-21.938663,NA,"",100,"FAUNASURVEY","GDA94",11,7,2011,"NatureMap","A11","RAPALLO",NA,"CARDO","SF008107-201209","SF008107","WAM Vouchered","Record_1109"
"Dasyurus hallucatus",118.839881,-20.455154,NA,"",100,"FAUNASURVEY","GDA94",11,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_1113"
